tickers_to_predict,sentiment_filepath,window,lookback,thresh,intercept,Sharpe_ratio
"('AAPL',)",/vader_pred_returns_rfr_test.csv,150,30,0.75,True,-3.438
"('AAPL',)",/vader_pred_returns_rfr_test.csv,150,15,2.0,True,-3.438
"('AAPL',)",/vader_pred_returns_rfr_test.csv,150,15,1.0,True,-3.438
"('AAPL',)",/vader_pred_returns_rfr_test.csv,150,15,1.5,True,-3.438
"('AAPL',)",/vader_pred_returns_rfr_test.csv,150,45,2.0,True,-3.438
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,150,45,2.0,True,-3.442
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,150,15,2.0,True,-3.442
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,150,45,1.5,True,-3.442
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,150,45,1.0,True,-3.442
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,150,30,2.0,True,-3.442
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,150,30,1.5,True,-3.442
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,150,15,1.5,True,-3.442
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,150,30,0.75,False,-3.45
"('AAPL',)",/vader_pred_returns_rfr_test.csv,150,15,1.0,False,-3.458
"('AAPL',)",/vader_pred_returns_rfr_test.csv,150,15,1.5,False,-3.458
"('AAPL',)",/vader_pred_returns_rfr_test.csv,150,15,2.0,False,-3.458
"('AAPL',)",/vader_pred_returns_rfr_test.csv,150,30,0.75,False,-3.458
"('AAPL',)",/vader_pred_returns_rfr_test.csv,150,30,1.0,False,-3.458
"('AAPL',)",/vader_pred_returns_rfr_test.csv,150,30,1.5,False,-3.458
"('AAPL',)",/vader_pred_returns_rfr_test.csv,150,30,2.0,False,-3.458
"('AAPL',)",/vader_pred_returns_rfr_test.csv,150,45,0.75,False,-3.458
"('AAPL',)",/vader_pred_returns_rfr_test.csv,150,45,1.0,False,-3.458
"('AAPL',)",/vader_pred_returns_rfr_test.csv,150,45,1.5,False,-3.458
"('AAPL',)",/vader_pred_returns_rfr_test.csv,150,45,2.0,False,-3.458
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,150,30,2.0,True,-3.528
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,150,45,1.0,True,-3.528
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,150,45,2.0,True,-3.528
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,150,45,1.5,True,-3.528
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,150,45,0.75,True,-3.528
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,150,15,1.0,True,-3.528
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,150,15,2.0,True,-3.528
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,150,30,1.5,True,-3.528
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,150,30,1.0,True,-3.528
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,150,15,1.5,True,-3.528
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,150,30,0.75,True,-3.528
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,150,30,2.0,False,-3.549
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,150,15,1.5,False,-3.549
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,150,15,1.0,False,-3.549
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,150,45,2.0,False,-3.549
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,150,45,1.0,False,-3.549
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,150,15,2.0,False,-3.549
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,150,45,1.5,False,-3.549
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,150,30,1.0,False,-3.549
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,150,30,1.5,False,-3.549
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,150,45,0.75,False,-3.598
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,150,30,0.75,False,-3.598
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,150,45,0.75,True,-3.621
"('AAPL',)",/flair_pred_returns_rfr_test.csv,150,15,2.0,True,-3.625
"('AAPL',)",/flair_pred_returns_rfr_test.csv,150,30,1.5,True,-3.625
"('AAPL',)",/flair_pred_returns_rfr_test.csv,150,45,0.75,True,-3.625
"('AAPL',)",/flair_pred_returns_rfr_test.csv,150,30,1.0,True,-3.625
"('AAPL',)",/flair_pred_returns_rfr_test.csv,150,30,0.75,True,-3.625
"('AAPL',)",/flair_pred_returns_rfr_test.csv,150,30,2.0,True,-3.625
"('AAPL',)",/flair_pred_returns_rfr_test.csv,150,45,1.5,True,-3.625
"('AAPL',)",/flair_pred_returns_rfr_test.csv,150,45,1.0,True,-3.625
"('AAPL',)",/flair_pred_returns_rfr_test.csv,150,15,1.0,True,-3.625
"('AAPL',)",/flair_pred_returns_rfr_test.csv,150,45,2.0,True,-3.625
"('AAPL',)",/flair_pred_returns_rfr_test.csv,150,15,1.5,True,-3.625
"('AAPL',)",/flair_pred_returns_rfr_test.csv,150,45,1.5,False,-3.627
"('AAPL',)",/flair_pred_returns_rfr_test.csv,150,45,1.0,False,-3.627
"('AAPL',)",/flair_pred_returns_rfr_test.csv,150,45,2.0,False,-3.627
"('AAPL',)",/flair_pred_returns_rfr_test.csv,150,15,1.0,False,-3.627
"('AAPL',)",/flair_pred_returns_rfr_test.csv,150,30,2.0,False,-3.627
"('AAPL',)",/flair_pred_returns_rfr_test.csv,150,30,1.0,False,-3.627
"('AAPL',)",/flair_pred_returns_rfr_test.csv,150,15,2.0,False,-3.627
"('AAPL',)",/flair_pred_returns_rfr_test.csv,150,15,1.5,False,-3.627
"('AAPL',)",/flair_pred_returns_rfr_test.csv,150,30,1.5,False,-3.627
"('META',)",/stacked_pred_returns_rfr_test.csv,150,15,2.0,False,-3.639
"('META',)",/stacked_pred_returns_rfr_test.csv,150,45,1.5,False,-3.639
"('META',)",/stacked_pred_returns_rfr_test.csv,150,45,1.0,False,-3.639
"('META',)",/stacked_pred_returns_rfr_test.csv,150,30,2.0,False,-3.639
"('META',)",/stacked_pred_returns_rfr_test.csv,150,30,1.5,False,-3.639
"('META',)",/stacked_pred_returns_rfr_test.csv,150,30,1.0,False,-3.639
"('META',)",/stacked_pred_returns_rfr_test.csv,150,15,1.0,False,-3.639
"('META',)",/stacked_pred_returns_rfr_test.csv,150,45,2.0,False,-3.639
"('META',)",/stacked_pred_returns_rfr_test.csv,150,15,1.5,False,-3.639
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,150,30,0.75,True,-3.645
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,45,0.75,False,-3.655
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,30,0.75,False,-3.655
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,30,0.75,True,-3.66
"('META', 'TSLA')",/stacked_pred_returns_rfr_test.csv,150,45,0.75,True,-3.66
"('META',)",/stacked_pred_returns_rfr_test.csv,150,45,1.5,True,-3.668
"('META',)",/stacked_pred_returns_rfr_test.csv,150,45,1.0,True,-3.668
"('META',)",/stacked_pred_returns_rfr_test.csv,150,30,2.0,True,-3.668
"('META',)",/stacked_pred_returns_rfr_test.csv,150,15,1.5,True,-3.668
"('META',)",/stacked_pred_returns_rfr_test.csv,150,30,1.5,True,-3.668
"('META',)",/stacked_pred_returns_rfr_test.csv,150,15,1.0,True,-3.668
"('META',)",/stacked_pred_returns_rfr_test.csv,150,30,1.0,True,-3.668
"('META',)",/stacked_pred_returns_rfr_test.csv,150,15,2.0,True,-3.668
"('META',)",/stacked_pred_returns_rfr_test.csv,150,45,2.0,True,-3.668
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,150,30,0.75,False,-3.677
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,150,15,0.75,False,-3.679
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,150,45,2.0,True,-3.682
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,150,30,2.0,True,-3.682
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,150,15,1.5,True,-3.682
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,150,45,1.0,True,-3.682
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,150,30,1.5,True,-3.682
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,150,30,1.0,True,-3.682
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,150,30,0.75,True,-3.682
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,150,45,0.75,True,-3.682
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,150,15,2.0,True,-3.682
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,150,45,1.5,True,-3.682
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,150,15,1.0,True,-3.682
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,150,45,0.75,False,-3.683
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,150,45,0.75,True,-3.69
"('META', 'TSLA')",/finbert_pred_returns_rfr_test.csv,150,45,0.75,True,-3.69
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,150,30,0.75,True,-3.69
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,150,30,1.0,False,-3.694
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,150,30,1.5,False,-3.694
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,150,15,1.0,False,-3.694
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,150,30,2.0,False,-3.694
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,150,15,2.0,False,-3.694
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,150,45,1.0,False,-3.694
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,150,45,2.0,False,-3.694
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,150,45,1.5,False,-3.694
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,150,15,1.5,False,-3.694
"('META',)",/vader_pred_returns_rfr_test.csv,150,30,0.75,False,-3.712
"('META',)",/vader_pred_returns_rfr_test.csv,150,45,0.75,False,-3.712
"('META',)",/flair_pred_returns_rfr_test.csv,150,15,0.75,False,-3.722
"('META',)",/vader_pred_returns_rfr_test.csv,150,30,0.75,True,-3.736
"('META',)",/vader_pred_returns_rfr_test.csv,150,45,0.75,True,-3.736
"('META',)",/finbert_pred_returns_rfr_test.csv,150,45,2.0,False,-3.744
"('META',)",/finbert_pred_returns_rfr_test.csv,150,45,1.5,False,-3.744
"('META',)",/finbert_pred_returns_rfr_test.csv,150,30,1.0,False,-3.744
"('META',)",/finbert_pred_returns_rfr_test.csv,150,45,1.0,False,-3.744
"('META',)",/flair_pred_returns_rfr_test.csv,150,15,0.75,True,-3.744
"('META',)",/finbert_pred_returns_rfr_test.csv,150,15,2.0,False,-3.744
"('META',)",/finbert_pred_returns_rfr_test.csv,150,30,2.0,False,-3.744
"('META',)",/finbert_pred_returns_rfr_test.csv,150,15,1.5,False,-3.744
"('META',)",/finbert_pred_returns_rfr_test.csv,150,30,1.5,False,-3.744
"('META',)",/finbert_pred_returns_rfr_test.csv,150,15,1.0,False,-3.744
"('META',)",/finbert_pred_returns_rfr_test.csv,150,30,1.0,True,-3.756
"('META',)",/finbert_pred_returns_rfr_test.csv,150,15,1.0,True,-3.756
"('META',)",/finbert_pred_returns_rfr_test.csv,150,45,1.5,True,-3.756
"('META',)",/finbert_pred_returns_rfr_test.csv,150,30,1.5,True,-3.756
"('META',)",/finbert_pred_returns_rfr_test.csv,150,30,2.0,True,-3.756
"('META',)",/finbert_pred_returns_rfr_test.csv,150,45,1.0,True,-3.756
"('META',)",/finbert_pred_returns_rfr_test.csv,150,45,2.0,True,-3.756
"('META',)",/finbert_pred_returns_rfr_test.csv,150,15,2.0,True,-3.756
"('META',)",/finbert_pred_returns_rfr_test.csv,150,15,1.5,True,-3.756
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,150,45,0.75,False,-3.801
"('META',)",/vader_pred_returns_rfr_test.csv,150,15,1.5,False,-3.868
"('META',)",/vader_pred_returns_rfr_test.csv,150,15,2.0,False,-3.868
"('META',)",/vader_pred_returns_rfr_test.csv,150,15,1.0,False,-3.868
"('META',)",/vader_pred_returns_rfr_test.csv,150,45,2.0,False,-3.868
"('META',)",/vader_pred_returns_rfr_test.csv,150,30,1.0,False,-3.868
"('META',)",/vader_pred_returns_rfr_test.csv,150,30,1.5,False,-3.868
"('META',)",/vader_pred_returns_rfr_test.csv,150,30,2.0,False,-3.868
"('META',)",/vader_pred_returns_rfr_test.csv,150,45,1.5,False,-3.868
"('META',)",/vader_pred_returns_rfr_test.csv,150,45,1.0,False,-3.868
"('META',)",/vader_pred_returns_rfr_test.csv,150,45,1.5,True,-3.882
"('META',)",/vader_pred_returns_rfr_test.csv,150,45,1.0,True,-3.882
"('META',)",/vader_pred_returns_rfr_test.csv,150,15,1.0,True,-3.882
"('META',)",/vader_pred_returns_rfr_test.csv,150,30,2.0,True,-3.882
"('META',)",/vader_pred_returns_rfr_test.csv,150,45,2.0,True,-3.882
"('META',)",/vader_pred_returns_rfr_test.csv,150,30,1.5,True,-3.882
"('META',)",/vader_pred_returns_rfr_test.csv,150,15,1.5,True,-3.882
"('META',)",/vader_pred_returns_rfr_test.csv,150,30,1.0,True,-3.882
"('META',)",/vader_pred_returns_rfr_test.csv,150,15,2.0,True,-3.882
"('AAPL', 'TSLA', 'META')",/vader_pred_returns_rfr_test.csv,150,15,0.75,True,-3.897
"('META',)",/flair_pred_returns_rfr_test.csv,150,45,1.5,False,-3.949
"('META',)",/flair_pred_returns_rfr_test.csv,150,45,2.0,False,-3.949
"('META',)",/flair_pred_returns_rfr_test.csv,150,15,2.0,False,-3.949
"('META',)",/flair_pred_returns_rfr_test.csv,150,30,1.0,False,-3.949
"('META',)",/flair_pred_returns_rfr_test.csv,150,30,1.5,False,-3.949
"('META',)",/flair_pred_returns_rfr_test.csv,150,15,1.5,False,-3.949
"('META',)",/flair_pred_returns_rfr_test.csv,150,30,2.0,False,-3.949
"('META',)",/flair_pred_returns_rfr_test.csv,150,15,1.0,False,-3.949
"('META',)",/flair_pred_returns_rfr_test.csv,150,45,1.0,False,-3.949
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,150,30,0.75,True,-3.96
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,150,45,0.75,True,-3.96
"('META',)",/flair_pred_returns_rfr_test.csv,150,15,2.0,True,-3.973
"('META',)",/flair_pred_returns_rfr_test.csv,150,15,1.5,True,-3.973
"('META',)",/flair_pred_returns_rfr_test.csv,150,45,2.0,True,-3.973
"('META',)",/flair_pred_returns_rfr_test.csv,150,45,1.5,True,-3.973
"('META',)",/flair_pred_returns_rfr_test.csv,150,15,1.0,True,-3.973
"('META',)",/flair_pred_returns_rfr_test.csv,150,45,1.0,True,-3.973
"('META',)",/flair_pred_returns_rfr_test.csv,150,30,1.0,True,-3.973
"('META',)",/flair_pred_returns_rfr_test.csv,150,30,2.0,True,-3.973
"('META',)",/flair_pred_returns_rfr_test.csv,150,30,1.5,True,-3.973
"('AAPL', 'TSLA', 'META')",/stacked_pred_returns_rfr_test.csv,150,45,0.75,False,-4.135
"('AAPL',)",/vader_pred_returns_rfr_test.csv,150,15,0.75,True,-4.196
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,150,30,0.75,False,-4.212
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,150,45,0.75,False,-4.212
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,150,30,0.75,True,-4.229
"('META', 'TSLA')",/flair_pred_returns_rfr_test.csv,150,45,0.75,True,-4.229
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,150,45,0.75,True,-4.232
"('AAPL', 'TSLA', 'META')",/finbert_pred_returns_rfr_test.csv,150,45,0.75,False,-4.245
"('AAPL',)",/vader_pred_returns_rfr_test.csv,150,15,0.75,False,-4.247
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,150,15,0.75,True,-4.253
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,150,30,0.75,False,-4.305
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,150,45,0.75,False,-4.305
"('AAPL',)",/stacked_pred_returns_rfr_test.csv,150,15,0.75,False,-4.305
"('AAPL',)",/flair_pred_returns_rfr_test.csv,150,15,0.75,True,-4.386
"('AAPL',)",/flair_pred_returns_rfr_test.csv,150,15,0.75,False,-4.408
"('AAPL',)",/flair_pred_returns_rfr_test.csv,150,30,0.75,False,-4.408
"('AAPL',)",/flair_pred_returns_rfr_test.csv,150,45,0.75,False,-4.408
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,150,15,0.75,True,-4.417
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,150,45,0.75,False,-4.454
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,150,30,0.75,False,-4.454
"('AAPL',)",/finbert_pred_returns_rfr_test.csv,150,15,0.75,False,-4.454
"('AAPL', 'TSLA', 'META')",/flair_pred_returns_rfr_test.csv,150,15,1.0,False,-4.799
"('META',)",/stacked_pred_returns_rfr_test.csv,150,45,0.75,False,-7.027
"('META',)",/stacked_pred_returns_rfr_test.csv,150,30,0.75,False,-7.027
"('META',)",/stacked_pred_returns_rfr_test.csv,150,45,0.75,True,-7.063
"('META',)",/stacked_pred_returns_rfr_test.csv,150,30,0.75,True,-7.063
"('META',)",/finbert_pred_returns_rfr_test.csv,150,30,0.75,False,-7.125
"('META',)",/finbert_pred_returns_rfr_test.csv,150,45,0.75,False,-7.125
"('META',)",/finbert_pred_returns_rfr_test.csv,150,45,0.75,True,-7.14
"('META',)",/finbert_pred_returns_rfr_test.csv,150,30,0.75,True,-7.14
"('META',)",/flair_pred_returns_rfr_test.csv,150,30,0.75,False,-7.281
"('META',)",/flair_pred_returns_rfr_test.csv,150,45,0.75,False,-7.281
"('META',)",/flair_pred_returns_rfr_test.csv,150,30,0.75,True,-7.312
"('META',)",/flair_pred_returns_rfr_test.csv,150,45,0.75,True,-7.312
